url_length,domain_length,path_length,dot_count,hyphen_count,digit_count,special_character_count,has_https,has_ip,has_at_symbol,query_parameter_count,has_fragment,subdomain_count,suspicious_keyword_count,is_shortened_url,label
19,11,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,3,0,0,0,1,0,0,0,0,2,0,1,0
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
42,34,0,2,3,2,0,1,0,0,0,0,1,0,1,0
28,20,0,2,1,0,0,1,0,0,0,0,1,0,0,0
23,15,0,3,0,0,0,1,0,0,0,0,2,0,0,0
24,17,0,3,0,0,0,0,0,0,0,0,2,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,23,1,2,0,2,0,1,0,0,0,0,1,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,3,0,0,0,1,0,0,0,0,2,0,0,0
123,25,88,3,6,0,0,1,0,0,0,1,0,0,0,1
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
19,11,0,2,0,0,0,1,0,0,0,0,1,0,0,0
62,40,14,3,6,2,0,1,0,0,0,0,1,0,0,1
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,1,2,1,0,0,0,0,0,0,0,1,0,0,1
34,27,0,2,0,0,0,0,0,0,0,0,1,0,0,1
40,24,9,2,1,3,0,0,0,0,0,0,1,0,0,1
33,25,0,4,0,0,0,1,0,0,0,0,3,0,0,0
25,18,0,2,0,0,0,0,0,0,0,0,1,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,1,0
34,25,1,2,0,6,0,1,0,0,0,0,1,0,0,1
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,25,0,3,0,0,0,1,0,0,0,0,2,0,0,0
40,33,0,2,0,0,0,0,0,0,0,0,1,0,0,1
22,15,0,2,0,0,0,0,0,0,0,0,1,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,16,0,3,0,0,0,0,0,0,0,0,2,0,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,4,0,0,0,1,0,0,0,0,3,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
19,11,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
39,30,1,2,2,6,0,1,0,0,0,0,1,0,0,1
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,18,0,2,1,0,0,0,0,0,0,0,1,0,0,1
30,22,1,1,1,0,0,0,0,0,0,0,0,0,0,1
32,25,0,2,2,0,0,0,0,0,0,0,1,0,0,1
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,3,0,0,0,1,0,0,0,0,2,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
36,28,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,3,0,0,0,1,0,0,0,0,2,0,0,0
27,13,6,1,0,0,0,1,0,0,0,0,0,0,0,1
37,20,10,2,0,0,0,0,0,0,0,0,0,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,1,2,0,2,0,0,0,0,0,0,1,0,0,1
41,32,1,2,0,0,0,1,0,0,0,0,1,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,1,2,0,1,0,0,0,0,0,0,1,0,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,1,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
40,32,1,2,2,12,0,0,0,0,0,0,1,0,0,1
279,21,144,3,5,176,8,1,0,0,2,0,0,0,0,1
42,33,1,2,0,0,0,1,0,0,0,0,1,1,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
60,52,1,3,4,2,0,0,0,0,0,0,2,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
36,28,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,22,0,2,0,0,0,0,0,0,0,0,1,0,0,1
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
49,16,25,2,0,0,0,1,0,0,0,0,1,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,4,0,0,0,1,0,0,0,0,3,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
36,28,0,2,0,0,0,1,0,0,0,0,1,0,1,0
18,10,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,17,0,3,0,0,0,0,0,0,0,0,2,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
38,30,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,25,1,2,2,0,0,1,0,0,0,0,1,0,0,1
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
83,74,1,3,0,9,0,1,0,0,0,0,2,0,0,1
35,26,1,2,0,0,0,1,0,0,0,0,1,0,0,1
113,13,76,4,0,12,1,1,0,1,0,1,1,0,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
36,28,0,2,0,0,0,1,0,0,0,0,1,0,0,0
53,44,1,2,2,8,0,1,0,0,0,0,1,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
47,14,26,3,0,6,0,0,0,0,0,0,1,1,0,1
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
38,29,1,2,0,0,0,1,0,0,0,0,1,0,0,1
34,25,1,2,0,1,0,1,0,0,0,0,1,0,0,1
62,15,40,2,0,6,0,0,0,0,0,0,1,0,1,1
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,22,0,2,0,0,0,0,0,0,0,0,1,0,0,1
27,20,0,3,0,1,0,0,0,0,0,0,2,0,0,1
65,15,43,4,4,2,0,0,0,0,0,0,1,0,0,1
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,24,0,2,0,0,0,0,0,0,0,0,1,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,3,0,0,0,1,0,0,0,0,2,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,1,0,0,1,0,0,0,0,1,0,0,1
31,23,0,2,2,0,0,1,0,0,0,0,1,0,0,0
65,54,4,4,2,0,0,0,0,0,0,0,3,0,0,1
26,18,0,2,1,0,0,1,0,0,0,0,1,0,0,0
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,1,0,0,1,0,0,0,0,1,0,0,0
50,41,1,2,3,0,0,1,0,0,0,0,1,1,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
36,28,0,2,0,0,0,1,0,0,0,0,1,0,0,0
61,39,14,4,0,10,0,1,0,0,0,0,2,0,0,1
39,31,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,25,1,2,1,6,0,1,0,0,0,0,1,0,0,1
35,27,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
35,27,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,22,0,2,0,0,0,0,0,0,0,0,1,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,1
72,25,40,3,0,2,0,0,0,0,0,0,2,0,0,1
27,18,1,2,0,1,0,1,0,0,0,0,1,0,0,1
36,13,15,2,0,0,1,1,0,0,0,0,0,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
39,32,0,3,0,1,0,0,0,0,0,0,2,0,0,1
73,28,1,2,2,17,1,1,0,0,0,1,1,1,0,1
23,16,0,2,0,0,0,0,0,0,0,0,1,0,0,1
26,18,1,1,0,0,0,0,0,0,0,0,0,0,0,1
42,33,1,2,1,0,0,1,0,0,0,0,1,1,0,1
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,15,0,2,0,0,0,0,0,0,0,0,1,0,0,1
23,16,0,2,0,0,0,0,0,0,0,0,1,0,0,1
27,20,0,2,1,0,0,0,0,0,0,0,1,0,1,1
27,20,0,3,0,5,0,0,0,0,0,0,2,0,0,1
27,20,0,2,0,0,0,0,0,0,0,0,1,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,1,2,0,0,0,0,0,0,0,0,1,0,0,1
27,20,0,3,0,7,0,0,0,0,0,0,2,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
46,37,1,2,1,0,0,1,0,0,0,0,1,0,1,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
48,41,0,4,3,1,0,0,0,0,0,0,3,0,0,1
25,18,0,3,0,0,0,0,0,0,0,0,2,0,0,1
46,37,1,3,0,3,0,1,0,0,0,0,2,0,0,1
36,27,1,2,2,6,0,1,0,0,0,0,1,0,0,1
62,47,7,4,4,24,0,1,0,0,0,0,2,0,0,1
23,16,0,2,0,0,0,0,0,0,0,0,1,0,0,1
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,1,0,0,1,0,0,0,0,1,0,0,0
35,27,0,2,0,0,0,1,0,0,0,0,1,0,0,0
44,27,10,3,0,7,0,0,0,0,0,0,2,0,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
55,37,10,4,2,0,0,1,0,0,0,0,3,1,0,1
38,30,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
42,34,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,26,0,3,0,0,0,0,0,0,0,0,2,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
384,14,21,13,2,87,33,0,1,0,9,0,0,3,0,1
36,20,9,3,0,4,0,0,0,0,0,0,1,0,0,1
30,22,0,3,0,0,0,1,0,0,0,0,2,0,0,0
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
40,31,1,2,1,0,0,1,0,0,0,0,1,0,0,1
43,34,1,3,0,0,0,1,0,0,0,0,2,0,0,1
23,16,0,2,1,2,0,0,0,0,0,0,1,0,0,1
20,12,0,2,0,1,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
37,29,0,2,0,0,0,1,0,0,0,0,1,0,0,0
36,28,0,2,0,0,0,1,0,0,0,0,1,0,0,0
67,11,45,1,0,0,1,1,0,0,0,0,0,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,1,0
31,23,0,2,1,0,0,1,0,0,0,0,1,0,0,0
19,12,0,2,2,0,0,0,0,0,0,0,1,0,0,1
35,27,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,22,0,2,0,0,0,0,0,0,0,0,1,0,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,3,0,0,0,1,0,0,0,0,2,0,0,0
37,29,0,4,1,0,0,1,0,0,0,0,3,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,1,0,0,1,0,0,0,0,1,0,0,0
24,15,1,1,0,0,0,1,0,0,0,0,0,0,0,1
28,17,3,1,0,1,0,1,0,0,0,0,0,0,0,1
35,28,0,3,1,0,0,0,0,0,0,0,2,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,1,0
25,18,0,2,0,0,0,0,0,0,0,0,1,0,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,1,0
30,22,0,3,0,0,0,1,0,0,0,0,2,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
105,23,74,4,0,9,0,1,0,0,0,0,2,0,0,1
23,15,0,3,0,0,0,1,0,0,0,0,2,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,1,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
92,20,52,3,0,9,1,1,0,0,0,0,1,0,0,1
28,21,0,2,1,0,0,0,0,0,0,0,1,0,0,1
23,12,4,2,0,0,0,0,0,0,0,0,1,0,0,1
68,7,53,1,0,7,0,1,0,0,0,0,0,0,0,1
33,25,0,3,1,0,0,1,0,0,0,0,2,0,0,0
39,13,19,2,1,2,1,0,0,0,0,0,0,0,0,1
55,47,0,3,4,19,0,1,0,0,0,0,2,0,0,1
282,26,12,2,5,33,9,1,0,0,2,0,0,0,0,1
29,22,0,3,0,0,0,0,0,0,0,0,2,1,0,1
32,23,1,2,1,1,0,1,0,0,0,0,1,0,0,1
80,16,56,3,0,32,1,1,0,0,0,0,1,0,0,1
27,20,0,2,1,0,0,0,0,0,0,0,1,0,0,1
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,3,0,0,0,1,0,0,0,0,2,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
50,41,1,2,2,2,0,1,0,0,0,0,1,0,0,1
93,13,73,12,5,0,0,0,0,0,0,0,0,2,0,1
28,20,0,2,1,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,1,0,0,1,0,0,0,0,1,0,1,0
26,18,0,2,1,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,1,0,1,0,0,0,0,1,0,0,0
35,26,1,2,0,2,0,1,0,0,0,0,1,0,0,1
39,32,0,3,0,0,0,0,0,0,0,0,2,0,0,1
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
50,31,12,6,0,0,0,0,0,0,0,0,4,0,0,1
25,18,0,2,1,0,0,0,0,0,0,0,1,0,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,18,1,2,0,5,0,1,0,0,0,0,1,0,0,1
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,25,0,2,0,0,0,0,0,0,0,0,1,0,0,1
49,23,18,2,1,0,0,1,0,0,0,0,0,1,0,1
29,21,0,2,1,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,13,0,3,0,0,0,1,0,0,0,0,2,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,3,0,0,0,1,0,0,0,0,2,0,0,0
42,34,0,2,0,0,0,1,0,0,0,0,1,0,1,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
52,43,1,3,2,5,0,1,0,0,0,0,2,0,0,1
28,21,0,4,0,0,0,0,0,0,0,0,3,0,0,1
36,28,1,2,1,0,0,0,0,0,0,0,1,0,0,1
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,1,2,0,2,0,0,0,0,0,0,1,0,0,1
30,22,0,3,0,0,0,1,0,0,0,0,2,0,0,0
36,27,1,2,1,4,0,1,0,0,0,0,1,0,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
20,13,0,2,0,0,0,0,0,0,0,0,1,0,0,1
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
138,20,92,1,0,22,2,1,0,0,0,0,0,0,0,1
23,15,0,2,0,2,0,1,0,0,0,0,1,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
45,30,7,3,2,0,0,1,0,0,0,0,1,0,0,1
38,29,1,2,0,0,0,1,0,0,0,0,1,0,0,1
25,17,0,3,0,0,0,1,0,0,0,0,2,0,1,0
26,19,0,2,0,0,0,0,0,0,0,0,1,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
36,28,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,21,0,2,0,0,0,0,0,0,0,0,1,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
40,31,1,2,1,6,0,1,0,0,0,0,1,0,0,1
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,3,0,0,0,1,0,0,0,0,2,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
40,31,1,2,0,7,0,1,0,0,0,0,1,0,0,1
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
40,16,16,2,0,0,0,1,0,0,0,0,1,0,0,1
31,24,0,3,0,0,0,0,0,0,0,0,2,0,0,1
36,27,1,2,0,0,0,1,0,0,0,0,1,0,0,1
32,25,0,3,0,13,0,0,0,0,0,0,2,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,13,1,2,0,4,0,0,0,0,0,0,1,0,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
37,28,1,2,0,3,0,1,0,0,0,0,1,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
44,36,0,3,0,5,0,1,0,0,0,0,2,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
41,33,0,3,0,0,0,1,0,0,0,0,2,0,0,0
22,14,0,2,0,2,0,1,0,0,0,0,1,0,0,0
41,33,0,2,2,0,0,1,0,0,0,0,1,0,0,0
47,38,1,3,2,6,0,1,0,0,0,0,2,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
36,28,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,1,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,3,0,0,0,1,0,0,0,0,2,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
63,52,4,4,2,0,0,0,0,0,0,0,3,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,25,0,3,0,0,0,1,0,0,0,0,2,0,0,0
21,14,0,2,0,0,0,0,0,0,0,0,1,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
37,29,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,25,0,2,2,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,3,0,0,0,1,0,0,0,0,2,0,0,0
29,21,0,2,1,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,1,0,0,1,0,0,0,0,1,0,0,0
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,19,0,3,0,3,0,0,0,0,0,0,2,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,17,0,3,0,0,0,0,0,0,0,0,2,0,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
44,13,24,2,1,1,2,0,0,0,0,0,0,0,0,1
42,29,5,2,0,1,0,1,0,0,0,0,1,1,0,1
33,16,10,4,0,0,0,0,0,0,0,0,2,0,0,1
56,9,39,2,0,1,0,1,0,0,0,0,0,1,0,1
126,22,96,4,1,0,5,1,0,0,0,0,1,2,0,1
26,17,1,2,1,2,0,1,0,0,0,0,1,0,0,1
33,25,0,2,1,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,19,0,2,0,0,0,0,0,0,0,0,1,0,1,1
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,3,0,0,0,1,0,0,0,0,2,0,0,0
73,25,40,3,0,3,0,1,0,0,0,0,2,0,0,1
20,13,0,2,0,0,0,0,0,0,0,0,1,0,0,1
44,36,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
19,11,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,14,0,2,0,0,0,0,0,0,0,0,1,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
47,38,1,2,0,0,0,1,0,0,0,0,1,0,0,1
40,32,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,23,1,2,0,7,0,1,0,0,0,0,1,0,0,1
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,23,1,2,1,0,0,1,0,0,0,0,1,0,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
45,37,1,2,2,0,0,0,0,0,0,0,1,0,0,1
31,22,1,3,1,0,0,1,0,0,0,0,2,0,0,1
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
39,30,1,2,1,0,0,1,0,0,0,0,1,0,0,1
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,3,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
40,25,8,2,0,1,0,0,0,0,0,0,0,0,0,1
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,3,0,0,0,1,0,0,0,0,2,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,13,0,3,0,0,0,1,0,0,0,0,2,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,16,0,2,0,0,0,0,0,0,0,0,1,0,0,1
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
19,12,0,2,0,0,0,0,0,0,0,0,1,0,0,1
23,15,0,3,0,0,0,1,0,0,0,0,2,0,0,0
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,1,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
19,12,0,2,0,0,0,0,0,0,0,0,1,0,0,1
22,14,0,3,0,0,0,1,0,0,0,0,2,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
82,57,18,7,2,1,0,0,0,0,0,0,1,1,1,1
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
43,34,1,2,2,1,0,1,0,0,0,0,1,0,0,1
32,24,1,1,1,0,0,0,0,0,0,0,0,1,1,1
33,26,0,2,0,0,0,0,0,0,0,0,1,0,0,1
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,3,0,0,0,1,0,0,0,0,2,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
80,7,65,1,0,9,0,1,0,0,0,0,0,0,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
35,26,1,2,1,0,0,1,0,0,0,0,1,0,0,1
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
20,11,1,1,0,0,0,1,0,0,0,0,0,0,1,1
47,38,1,3,2,3,0,1,0,0,0,0,2,0,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
63,31,1,4,1,10,1,0,0,1,0,0,2,1,0,1
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,22,0,4,0,0,0,0,0,0,0,0,3,0,0,1
30,22,0,2,1,0,0,1,0,0,0,0,1,0,1,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,23,1,2,1,0,0,1,0,0,0,0,1,0,0,1
30,23,0,3,0,1,0,0,0,0,0,0,2,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,3,0,0,0,1,0,0,0,0,2,0,1,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
36,28,0,2,0,0,0,1,0,0,0,0,1,0,0,0
39,31,0,2,0,0,0,1,0,0,0,0,1,0,1,0
27,19,0,3,0,1,0,1,0,0,0,0,2,0,0,0
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
52,44,0,3,0,0,0,1,0,0,0,0,2,0,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,1
26,19,0,2,0,0,0,0,0,0,0,0,1,0,0,1
24,15,1,2,0,0,0,1,0,0,0,0,1,0,0,1
36,27,1,2,0,5,0,1,0,0,0,0,1,0,0,1
27,20,0,2,0,0,0,0,0,0,0,0,1,0,0,1
31,22,1,2,0,1,0,1,0,0,0,0,1,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,15,0,2,0,4,0,0,0,0,0,0,1,0,0,1
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
